github_url,file_path,signature,static_match
github.com/zhenxingjian/Partial_Distance_Correlation,Partial_Distance_Correlation/resnet.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/resnet18.a1_in1k;timm/resnet34.a1_in1k;timm/resnet50.a1_in1k;timm/resnet152.a1h_in1k;timm/resnext50_32x4d.a1h_in1k
github.com/thu-coai/PICL,transformers/src/transformers/models/levit/convert_levit_timm_to_pytorch.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/levit_128s.fb_dist_in1k;timm/levit_128.fb_dist_in1k;timm/levit_192.fb_dist_in1k;timm/levit_256.fb_dist_in1k;timm/levit_384.fb_dist_in1k
github.com/eslambakr/HRS_benchmark,codes/t2i_models/sd_v2/ldm/modules/midas/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/mshukor/TFood,recipe1m/models/networks/image_networks/networks.py,timm.create_model;timm.create_model,timm/vit_base_patch16_224.augreg2_in21k_ft_in1k;timm/vit_base_patch16_224.augreg2_in21k_ft_in1k
github.com/Mikubill/sd-webui-controlnet,annotator/zoe/zoedepth/models/base_models/midas_repo/midas/backbones/swin.py,timm.create_model,timm/swin_large_patch4_window12_384.ms_in22k_ft_in1k
github.com/aws-samples/deploy-stable-diffusion-model-on-amazon-sagemaker-endpoint,ControlNet_SageMaker_Hosting/ControlNet_bring_your_own_container/container/ControlNet/ldm/modules/midas/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/mbanani/lgssl,hubconf.py,timm.create_model,timm/resnet50.a1_in1k
github.com/amazon-science/peft-design-spaces,models/transformers/models/levit/convert_levit_timm_to_pytorch.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/levit_128s.fb_dist_in1k;timm/levit_128.fb_dist_in1k;timm/levit_192.fb_dist_in1k;timm/levit_256.fb_dist_in1k;timm/levit_384.fb_dist_in1k
github.com/yhlleo/MJP,gradvit/gradvit_eval.py,timm.create_model;timm.create_model.cuda,timm/vit_small_patch16_224.augreg_in21k_ft_in1k
github.com/XFeiF/SSAN-pytorch,ssan.py,timm.create_model;timm.create_model,timm/resnet50.a1_in1k
github.com/cdluminate/robrank,robrank/models/template_rank.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/swin_tiny_patch4_window7_224.ms_in1k;timm/swin_small_patch4_window7_224.ms_in22k_ft_in1k;timm/swin_base_patch4_window7_224.ms_in22k_ft_in1k;timm/swin_large_patch4_window7_224.ms_in22k_ft_in1k
github.com/cedrickchee/transformers-llama,src/transformers/models/levit/convert_levit_timm_to_pytorch.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/levit_128s.fb_dist_in1k;timm/levit_128.fb_dist_in1k;timm/levit_192.fb_dist_in1k;timm/levit_256.fb_dist_in1k;timm/levit_384.fb_dist_in1k
github.com/gangweiX/IGEV,IGEV-Stereo/core/extractor.py,timm.create_model,timm/mobilenetv2_100.ra_in1k
github.com/Zongwei97/HIDANet,Code/lib/res2net_gba.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/res2net50_26w_4s.in1k;timm/res2net50_26w_4s.in1k;timm/res2net50_26w_4s.in1k;timm/res2net50_26w_4s.in1k
github.com/sjg02122/MonoFormer,monoformer/networks/depth/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/iliasprc/SSL-vit-cnn,selfsl/ssl_models/simsiam.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/efficientnet_b0.ra_in1k;timm/efficientnet_b1.ft_in1k;timm/vit_small_patch16_224.augreg_in21k_ft_in1k;timm/pit_ti_224.in1k
github.com/haha-lisa/RDM-Region-Aware-Diffusion-Model,models/vitseg.py,timm.create_model,timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/Ascend/samples,best_practices/contrib/RT-GazeEstimation/train/train.py,timm.create_model,timm/resnet18.a1_in1k
github.com/WangFeng18/Segment-Anything-in-NeRF,samnerf/clipseg/models/vitseg.py,timm.create_model,timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/zjuerme/zju_course,人工智能安全/Lab/CIFAR10_transformerVision/model.py,timm.create_model,timm/vit_base_patch16_224.augreg2_in21k_ft_in1k
github.com/JamesQFreeman/LoRA-ViT,lora.py,timm.create_model;timm.create_model,timm/vit_base_patch16_224.augreg2_in21k_ft_in1k;timm/vit_base_patch16_224.augreg2_in21k_ft_in1k
github.com/xudoong/EdgeVisionTransformer,tools.py,timm.create_model;timm.create_model,timm/mobilenetv2_100.ra_in1k;timm/mobilenetv3_large_100.ra_in1k
github.com/pytorch/TensorRT,tools/perf/utils.py,timm.create_model;timm.create_model,timm/efficientnet_b0.ra_in1k;timm/vit_base_patch16_224.augreg2_in21k_ft_in1k
github.com/neuralchen/SimSwap,pg_modules/projector.py,timm.create_model,timm/tf_efficientnet_lite0.in1k
github.com/thu-ml/ares,pytorch_ares/test/test_cw.py,timm.create_model,timm/resnet50.a1_in1k
github.com/canktech/xview2unet,effdamageunet.py,timm.create_model,timm/efficientnet_b0.ra_in1k
github.com/ngthanhtin/VLSP_ImageCaptioning,models/model.py,timm.create_model;timm.create_model;timm.create_model,timm/efficientnetv2_rw_s.ra2_in1k;timm/efficientnetv2_rw_m.agc_in1k
github.com/Ascend/ModelZoo-PyTorch,PyTorch/dev/perf/Swin_Cifar10/train_cifar10.py,timm.create_model,timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/modelscope/modelscope,modelscope/models/cv/controllable_image_generation/annotator/midas/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/Fannovel16/comfy_controlnet_preprocessors,v11/zoe/zoedepth/models/base_models/midas_repo/midas/backbones/swin2.py,timm.create_model;timm.create_model;timm.create_model,timm/swinv2_tiny_window16_256.ms_in1k
github.com/zhengzangw/DoPrompt,domainbed/networks.py,timm.create_model,timm/vit_base_patch16_224.augreg2_in21k_ft_in1k
github.com/IIT-PAVIS/Positional_Diffusion,puzzle_diff/model/backbones/efficient_gat.py,timm.create_model,timm/efficientnet_b0.ra_in1k
github.com/VQAssessment/BVQI,pyiqa/archs/maniqa_arch.py,timm.create_model,timm/vit_base_patch8_224.augreg2_in21k_ft_in1k
github.com/patrickvonplaten/controlnet_aux,src/controlnet_aux/zoe/zoedepth/models/base_models/midas_repo/midas/backbones/beit.py,timm.create_model;timm.create_model;timm.create_model,timm/beit_large_patch16_512.in22k_ft_in22k_in1k;timm/beit_large_patch16_384.in22k_ft_in22k_in1k;timm/beit_base_patch16_384.in22k_ft_in22k_in1k
github.com/isl-org/MiDaS,midas/backbones/swin2.py,timm.create_model;timm.create_model;timm.create_model,timm/swinv2_tiny_window16_256.ms_in1k
github.com/devsapp/fc-stable-diffusion-plus,src/code/sd-resource/extensions/sd-webui-deforum/scripts/deforum_helpers/src/midas/backbones/levit.py,timm.create_model,timm/levit_384.fb_dist_in1k
github.com/microsoft/torchgeo,torchgeo/models/resnet.py,timm.create_model;timm.create_model,timm/resnet18.a1_in1k;timm/resnet50.a1_in1k
github.com/XiangLi1999/ContrastiveDecoding,transformers/src/transformers/models/levit/convert_levit_timm_to_pytorch.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/levit_128s.fb_dist_in1k;timm/levit_128.fb_dist_in1k;timm/levit_192.fb_dist_in1k;timm/levit_256.fb_dist_in1k;timm/levit_384.fb_dist_in1k
github.com/asromahin/fline,examples/fakes/fake_gen_classifier.py,timm.create_model,timm/resnet18.a1_in1k
github.com/dixiyao/Patch-Shuffling-Transformer,BlackBoxAttacker/model.py,timm.create_model,timm/vit_base_patch16_224.augreg2_in21k_ft_in1k
github.com/aartykov/Latent-Composer-pytorch,annotators/midas/midas/backbones/swin.py,timm.create_model,timm/swin_large_patch4_window12_384.ms_in22k_ft_in1k
github.com/thygate/stable-diffusion-webui-depthmap-script,dmidas/backbones/levit.py,timm.create_model,timm/levit_384.fb_dist_in1k
github.com/lartpang/CAVER,method/caver.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/resnet50d.ra2_in1k;timm/resnet50d.ra2_in1k;timm/resnet101d.ra2_in1k;timm/resnet101d.ra2_in1k
github.com/Amsterdam/public-eye,eelib/networks/registry.py,timm.models.create_model,timm/deit_base_distilled_patch16_224.fb_in1k
github.com/p-ranav/PhotoLab,src/MiDaS.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/shihyung/image_classification_flower102,src/inference.py,timm.create_model,timm/tf_efficientnet_b0.ns_jft_in1k
github.com/ethz-spylab/diffusion_denoised_smoothing,imagenet/DRM.py,timm.create_model,timm/beit_large_patch16_512.in22k_ft_in22k_in1k
github.com/sail-sg/EditAnything,ldm/modules/midas/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/devsapp/fc-stable-diffusion-plus,src/code/sd-resource/extensions/sd-webui-deforum/scripts/deforum_helpers/src/midas/backbones/swin2.py,timm.create_model;timm.create_model;timm.create_model,timm/swinv2_tiny_window16_256.ms_in1k
github.com/isl-org/DPT,dpt/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/HashmatShadab/APR,classification.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/deit_tiny_patch16_224.fb_in1k;timm/deit_small_patch16_224.fb_in1k;timm/vit_tiny_patch16_224.augreg_in21k_ft_in1k;timm/vit_small_patch16_224.augreg_in21k_ft_in1k
github.com/lartpang/ZoomNet,methods/classic_methods/MINet.py,timm.create_model;timm.create_model,timm/vgg16_bn.tv_in1k;timm/resnet50.a1_in1k
github.com/ZhangYuanhan-AI/Bamboo,Bamboo-Benchmark/models/timmvit.py,timm.create_model,timm/vit_base_patch16_224.augreg2_in21k_ft_in1k
github.com/aurooj/WSG-VQA-VLTransformers,src/lxrt/modeling_capsbert.py,timm.create_model;timm.create_model,timm/vit_base_patch32_224.augreg_in21k_ft_in1k;timm/vit_base_patch32_224.augreg_in21k_ft_in1k
github.com/yhlleo/MJP,gradvit/gradvit_losses.py,timm.create_model,timm/vit_small_patch16_224.augreg_in21k_ft_in1k
github.com/perpetio/magic_avatars,server/app/clipseg/models/vitseg.py,timm.create_model,timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/XuelianCheng/SLT-Net,lib/pvtv2_afterTEM.py,timm.models.create_model,timm/pvt_v2_b5.in1k
github.com/SHEERANER/Modelzoo_centermask_pytorch,PyTorch/contrib/cv/classification/MobileNetV3_large_100_for_PyTorch/demo.py,timm.models.create_model,timm/mobilenetv3_large_100.ra_in1k
github.com/Ascend/ModelZoo-PyTorch,PyTorch/contrib/cv/classification/MobileNetV3_large_100_for_PyTorch/pthtar2onx.py,timm.models.create_model,timm/mobilenetv3_large_100.ra_in1k
github.com/linghu8812/tensorrt_inference,project/Swin-Transformer/export_onnx.py,timm.create_model,timm/swin_tiny_patch4_window7_224.ms_in1k
github.com/rezafuru/FrankenSplit,misc/loss.py,timm.create_model,timm/swin_s3_tiny_224.ms_in1k
github.com/aartykov/Latent-Composer-pytorch,annotators/midas/midas/backbones/vit.py,timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/JunlinHan/MachineMem,GANalyze_instructions/mmnet.py,timm.models.create_model,timm/resnet50.a1_in1k
github.com/Baiyuetribe/ncnn-models,image_classification/efficientnet/models/convert.py,timm.create_model,timm/efficientnet_b0.ra_in1k
github.com/lllyasviel/ControlNet-v1-1-nightly,annotator/midas/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/SusungHong/IF-DreamFusion,dpt.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/yoctta/XPaste,segment_methods/clipseg/models/vitseg.py,timm.create_model,timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/yujiariyasu/siim_covid19_detection,siim_yuji/models/model_4channels.py,timm.create_model;timm.create_model;timm.create_model,timm/resnet34.a1_in1k;timm/resnet18.a1_in1k
github.com/srvCodes/continual_learning_with_vit,src/networks/timm_vit_tiny_16_augreg_224.py,timm.create_model;timm.create_model,timm/vit_tiny_patch16_224.augreg_in21k_ft_in1k;timm/vit_tiny_patch16_224.augreg_in21k_ft_in1k
github.com/SHI-Labs/Prompt-Free-Diffusion,lib/model_zoo/controlnet_annotator/midas/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/rossjillian/cog-controlnet-11,annotator/zoe/zoedepth/models/base_models/midas_repo/midas/backbones/swin2.py,timm.create_model;timm.create_model;timm.create_model,timm/swinv2_tiny_window16_256.ms_in1k
github.com/facebookresearch/robust-dynrf,scripts/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/deforum-art/sd-webui-deforum,scripts/deforum_helpers/src/midas/backbones/swin2.py,timm.create_model;timm.create_model;timm.create_model,timm/swinv2_tiny_window16_256.ms_in1k
github.com/flowersteam/Grounding_LLMs_with_online_RL,v0.13.2/accelerate-0.13.2/examples/complete_cv_example.py,timm.create_model,timm/resnet50d.ra2_in1k
github.com/biasvariancelabs/aitlas,aitlas/models/mlp_mixer.py,timm.create_model;timm.create_model,timm/mixer_b16_224.goog_in21k_ft_in1k;timm/mixer_b16_224.goog_in21k_ft_in1k
github.com/microsoft/torchgeo,tests/models/test_resnet.py,timm.create_model;timm.create_model,timm/resnet18.a1_in1k;timm/resnet50.a1_in1k
github.com/intel/e2eAIOK,e2eAIOK/ModelAdapter/backbone/factory.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/resnet18.a1_in1k;timm/resnet50.a1_in1k;timm/mobilenetv3_large_100.ra_in1k;timm/vit_base_patch16_224_miil.in21k
github.com/lancopku/clip-openness,slip/models.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_base_patch16_224.augreg2_in21k_ft_in1k;timm/vit_base_patch16_224.augreg2_in21k_ft_in1k;timm/vit_base_patch16_224.augreg2_in21k_ft_in1k;timm/vit_large_patch16_224.augreg_in21k_ft_in1k;timm/vit_large_patch16_224.augreg_in21k_ft_in1k;timm/vit_large_patch16_224.augreg_in21k_ft_in1k
github.com/Baiyuetribe/ncnn-models,image_classification/res2next50/models/convert.py,timm.create_model,timm/res2next50.in1k
github.com/HelixNGC7293/DeforumStableDiffusionLocal,deforum-stable-diffusion/src/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/istiakshihab/automated-retail-checkout-aicity22,test/infer.py,timm.create_model,timm/vit_base_patch32_224.augreg_in21k_ft_in1k
github.com/SHEERANER/Modelzoo_centermask_pytorch,PyTorch/contrib/cv/classification/SPNASNet_100_for_PyTorch/pthtar2onnx.py,timm.create_model,timm/spnasnet_100.rmsp_in1k
github.com/valentingol/gan-face-editing,pipeline/utils/depth_segmentation/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/shihyung/image_classification_flower102,src/flower102_train.py,timm.create_model,timm/tf_efficientnet_b0.ns_jft_in1k
github.com/seculayer/AutoAPE-challenge4,dacon/컴퓨터비전 이상치 탐지 알고리즘 경진대회/codes/model/model.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/efficientnet_b3.ra2_in1k;timm/wide_resnet50_2.racm_in1k;timm/wide_resnet101_2.tv_in1k;timm/cait_s36_384.fb_dist_in1k;timm/tf_efficientnet_b6.ns_jft_in1k
github.com/Reza-Zhu/SUES-200-Benchmark,model_.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/resnet50.a1_in1k;timm/resnet50.a1_in1k;timm/seresnet50.a1_in1k;timm/seresnet50.a1_in1k;timm/resnest50d.in1k;timm/resnest50d.in1k;timm/vgg16_bn.tv_in1k;timm/vgg16_bn.tv_in1k;timm/densenet201.tv_in1k;timm/densenet201.tv_in1k;timm/efficientnet_b4.ra2_in1k;timm/efficientnet_b4.ra2_in1k;timm/inception_v4.tf_in1k;timm/inception_v4.tf_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k;timm/seresnet50.a1_in1k
github.com/izmailovpavel/spurious_feature_learning,models/__init__.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/convnext_small.in12k_ft_in1k;timm/convnext_base.fb_in22k_ft_in1k;timm/convnext_large.fb_in22k_ft_in1k;timm/vit_small_patch16_224.augreg_in21k_ft_in1k;timm/vit_base_patch16_224.augreg2_in21k_ft_in1k;timm/vit_large_patch16_224.augreg_in21k_ft_in1k;timm/beit_base_patch16_224.in22k_ft_in22k_in1k;timm/beit_large_patch16_224.in22k_ft_in22k_in1k;timm/deit_small_patch16_224.fb_in1k;timm/deit_base_patch16_224.fb_in1k;timm/swin_base_patch4_window7_224.ms_in22k_ft_in1k
github.com/WangLibo1995/GeoSeg,geoseg/models/ABCNet.py,timm.create_model,timm/resnet18.a1_in1k
github.com/mukhal/grace,transformers/src/transformers/models/levit/convert_levit_timm_to_pytorch.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/levit_128s.fb_dist_in1k;timm/levit_128.fb_dist_in1k;timm/levit_192.fb_dist_in1k;timm/levit_256.fb_dist_in1k;timm/levit_384.fb_dist_in1k
github.com/rahimentezari/DataDistributionTransferLearning,src/models/simclr/models.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_base_patch16_224.augreg2_in21k_ft_in1k;timm/vit_base_patch16_224.augreg2_in21k_ft_in1k;timm/vit_base_patch16_224.augreg2_in21k_ft_in1k;timm/vit_large_patch16_224.augreg_in21k_ft_in1k;timm/vit_large_patch16_224.augreg_in21k_ft_in1k;timm/vit_large_patch16_224.augreg_in21k_ft_in1k
github.com/Ascend/ModelZoo-PyTorch,PyTorch/dev/perf/Swin_Cifar10/vision-transformers-cifar10/train_cifar10.py,timm.create_model,timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/cxx226/DPF,model/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/Mostafa-EHD/Diabetic_Retinopathy_OCTA,Task2&3/Pseudo_label_learning/Task3/Task3_densenet121.py,timm.create_model;timm.create_model,timm/densenet121.ra_in1k;timm/densenet121.ra_in1k
github.com/deforum-art/sd-webui-deforum,scripts/deforum_helpers/src/midas/backbones/vit.py,timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/gmlwns2000/sttabt,trainer/vit_approx_trainer.py,timm.create_model;timm.create_model,timm/deit_small_patch16_224.fb_in1k
github.com/patrickvonplaten/controlnet_aux,src/controlnet_aux/zoe/zoedepth/models/base_models/midas_repo/midas/backbones/swin2.py,timm.create_model;timm.create_model;timm.create_model,timm/swinv2_tiny_window16_256.ms_in1k
github.com/salesforce/UniControl,annotator/midas/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/Expedit-LargeScale-Vision-Transformer/Expedit-DPT,dpt/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/Liuxinyv/SAZS,model/lseg_vit_zs.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k;timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch32_384.augreg_in21k_ft_in1k;timm/vit_base_patch32_384.augreg_in21k_ft_in1k
github.com/WangWenhao0716/VSC-DescriptorTrack-Submission,Test/query/models_isc/vit.py,timm.models.create_model;timm.models.create_model;timm.models.create_model,timm/deit_tiny_patch16_224.fb_in1k;timm/deit_small_patch16_224.fb_in1k
github.com/ThereforeGames/unprompted,lib_unprompted/stable_diffusion/controlnet/ldm/modules/midas/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/Fannovel16/comfy_controlnet_preprocessors,v11/zoe/zoedepth/models/base_models/midas_repo/midas/backbones/swin.py,timm.create_model,timm/swin_large_patch4_window12_384.ms_in22k_ft_in1k
github.com/flyingsheepbin/pet-biometrics,v2_stage2/model_v2.py,timm.create_model,timm/tf_efficientnetv2_l.in21k_ft_in1k
github.com/yossigandelsman/rosetta_neurons,pg_modules/projector.py,timm.create_model,timm/tf_efficientnet_lite0.in1k
github.com/thygate/stable-diffusion-webui-depthmap-script,dmidas/backbones/beit.py,timm.create_model;timm.create_model;timm.create_model,timm/beit_large_patch16_512.in22k_ft_in22k_in1k;timm/beit_large_patch16_384.in22k_ft_in22k_in1k;timm/beit_base_patch16_384.in22k_ft_in22k_in1k
github.com/ma3mool/goldeneye,src/util.py,timm.create_model,timm/vit_base_patch16_224.augreg2_in21k_ft_in1k
github.com/huggingface/transformers,src/transformers/models/levit/convert_levit_timm_to_pytorch.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/levit_128s.fb_dist_in1k;timm/levit_128.fb_dist_in1k;timm/levit_192.fb_dist_in1k;timm/levit_256.fb_dist_in1k;timm/levit_384.fb_dist_in1k
github.com/WangWenhao0716/VSC-MatchingTrack-Submission,Training/Stage_23/dg/models_gem_waveblock_balance_cos/swin_double.py,timm.create_model,timm/swin_base_patch4_window7_224.ms_in22k_ft_in1k
github.com/dixiyao/Patch-Shuffling-Transformer,SpectralShuffling/model.py,timm.create_model,timm/vit_base_patch16_224.augreg2_in21k_ft_in1k
github.com/sagizty/MAE,MAE_main.py,timm.create_model,timm/vit_base_patch16_224.augreg2_in21k_ft_in1k
github.com/nianticlabs/simplerecon,modules/networks.py,timm.create_model,timm/mnasnet_100.rmsp_in1k
github.com/drinkingcoder/FlowFormer-Official,core/FlowFormer/encoders.py,timm.create_model;timm.create_model,timm/twins_svt_large.in1k
github.com/anvie/stable-headshot,extensions/sd-webui-controlnet/annotator/zoe/zoedepth/models/base_models/midas_repo/midas/backbones/swin.py,timm.create_model,timm/swin_large_patch4_window12_384.ms_in22k_ft_in1k
github.com/FMInference/FlexGen,benchmark/third_party/transformers/src/transformers/models/levit/convert_levit_timm_to_pytorch.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/levit_128s.fb_dist_in1k;timm/levit_128.fb_dist_in1k;timm/levit_192.fb_dist_in1k;timm/levit_256.fb_dist_in1k;timm/levit_384.fb_dist_in1k
github.com/tlpss/keypoint-detection,keypoint_detection/models/backbones/maxvit_unet.py,timm.create_model;timm.create_model,timm/maxvit_nano_rw_256.sw_in1k
github.com/autonomousvision/stylegan-xl,feature_networks/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/GenjiB/LAVISH,AVE/nets/ast_models.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/deit_base_distilled_patch16_384.fb_in1k
github.com/aartykov/Latent-Composer-pytorch,annotators/midas/midas/backbones/beit.py,timm.create_model;timm.create_model;timm.create_model,timm/beit_large_patch16_512.in22k_ft_in22k_in1k;timm/beit_large_patch16_384.in22k_ft_in22k_in1k;timm/beit_base_patch16_384.in22k_ft_in22k_in1k
github.com/rossjillian/cog-controlnet-11,annotator/zoe/zoedepth/models/base_models/midas_repo/midas/backbones/levit.py,timm.create_model,timm/levit_384.fb_dist_in1k
github.com/Sjyhne/MapAI-Competition,team_deepcrop/src/models/geoseg/models/ABCNet.py,timm.create_model,timm/resnet18.a1_in1k
github.com/deforum-art/deforum-stable-diffusion,src/ldm/modules/midas/midas/vit.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/vit_large_patch16_384.augreg_in21k_ft_in1k;timm/vit_base_patch16_384.augreg_in21k_ft_in1k
github.com/SJTU-LIT/PEM_composition,src/transformers/models/levit/convert_levit_timm_to_pytorch.py,timm.create_model;timm.create_model;timm.create_model;timm.create_model;timm.create_model,timm/levit_128s.fb_dist_in1k;timm/levit_128.fb_dist_in1k;timm/levit_192.fb_dist_in1k;timm/levit_256.fb_dist_in1k;timm/levit_384.fb_dist_in1k
github.com/lkk688/DeepDataMiningLearning,pytorch/torchhubmodel.py,timm.create_model;timm.create_model;timm.create_model,timm/mobilenetv3_large_100.ra_in1k;timm/resnet50.a1_in1k;timm/resnest26d.gluon_in1k
